Wage,Age,Overall,Potential,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
0,22,54,63,0,1,2,2,141,51,47,44,55,39,56,42,41,52,47,74,58,83,43,77,45,51,40,28,31,47,31,58,56,53,52,34,47,44
0,18,54,68,0,1,3,2,165,43,30,53,52,43,49,45,34,55,53,60,67,60,53,59,56,59,52,66,32,56,45,34,46,44,43,48,59,58
0,20,54,65,0,1,2,2,141,28,56,53,42,47,51,37,29,32,49,70,68,74,52,81,51,65,63,39,44,25,18,54,42,53,51,52,16,10
0,21,54,58,0,1,5,2,143,51,32,45,63,31,52,36,39,56,61,67,52,59,53,79,55,62,44,54,35,55,50,31,55,47,42,39,52,61
0,23,54,61,0,1,3,1,190,10,4,7,29,6,10,8,11,25,12,28,24,30,39,27,11,27,14,57,4,22,7,2,36,8,33,14,11,8
0,35,54,54,0,1,2,1,198,12,8,13,20,9,14,11,14,26,17,19,22,31,47,54,20,59,18,52,9,17,7,6,32,12,37,9,14,10
0,22,54,60,0,1,2,1,154,7,5,5,34,4,9,8,10,33,13,17,20,15,51,49,20,62,24,45,4,18,5,4,38,8,22,14,6,9
0,19,54,68,0,1,5,2,170,52,54,37,48,49,61,45,34,41,51,65,69,74,43,70,71,60,45,55,44,32,25,51,45,58,45,33,26,23
0,19,54,71,0,1,3,1,165,14,6,12,27,9,10,14,14,15,11,20,17,29,35,29,18,37,16,60,6,26,10,4,35,18,28,6,11,11
0,22,54,60,1,1,3,2,179,45,23,54,43,25,32,43,23,39,39,39,38,40,40,39,46,55,42,74,38,54,52,33,28,40,43,51,55,52
0,19,54,74,0,1,3,2,143,48,34,37,50,42,51,38,38,52,54,71,76,58,48,65,52,36,47,44,38,30,20,53,57,47,51,46,29,38
0,19,54,66,0,1,2,2,165,50,48,41,63,40,58,47,43,59,55,62,60,57,47,54,59,57,49,58,39,38,29,51,54,53,56,39,47,44
0,19,54,74,0,1,3,1,176,12,5,13,17,9,14,10,14,29,11,33,15,29,36,48,21,59,23,46,5,21,8,8,25,10,37,15,13,10
0,18,54,69,0,1,3,2,141,48,40,59,58,37,60,48,45,58,59,48,51,51,52,70,52,55,45,56,35,58,55,34,42,51,48,33,54,61
0,17,54,74,0,1,3,1,165,12,11,28,35,10,12,17,14,32,31,34,21,35,51,44,24,67,23,56,21,41,21,11,51,19,40,18,33,31
0,16,54,71,0,1,3,2,154,34,40,48,55,32,53,31,35,52,56,65,61,60,54,68,49,55,60,35,29,49,37,52,53,41,41,20,35,34
0,17,54,73,0,1,2,2,165,48,55,38,50,50,57,49,35,54,48,72,74,76,51,77,51,35,58,59,44,34,21,54,48,45,52,16,25,25
0,23,54,58,0,1,2,2,187,20,16,52,27,25,20,21,28,27,29,57,56,49,45,49,36,71,62,78,23,49,48,24,27,33,40,55,54,53
0,19,54,71,0,1,3,2,154,46,40,37,49,41,57,46,41,53,64,72,64,60,47,60,53,56,54,47,42,39,21,41,55,51,57,35,30,42
0,19,54,65,0,1,3,2,165,28,57,48,44,39,54,38,34,28,51,72,73,57,44,58,42,60,49,57,50,34,16,54,41,55,48,30,13,17
0,17,54,70,0,1,3,3,137,51,52,37,55,44,56,58,36,51,53,74,75,65,37,85,50,39,48,31,31,30,22,45,41,49,44,34,27,25
0,19,54,70,1,1,3,2,163,43,29,48,60,30,51,36,33,49,53,62,56,57,47,60,46,55,54,63,28,54,45,32,40,48,48,54,56,60
0,17,54,76,0,1,3,2,141,26,58,44,49,40,55,31,27,25,54,71,69,76,52,80,51,62,45,39,50,26,17,53,46,57,45,26,19,11
0,20,54,66,0,1,3,2,154,35,52,54,45,35,49,43,35,43,48,49,66,50,49,56,56,51,60,67,48,55,46,57,50,42,40,37,45,41
0,25,54,57,1,1,2,2,154,59,41,39,42,25,48,28,25,38,48,75,76,73,54,80,20,63,64,64,24,46,54,52,48,31,51,55,55,51
0,18,54,67,0,1,3,2,150,30,25,56,56,23,43,30,21,54,36,61,59,43,42,64,31,66,63,56,20,54,49,33,33,23,49,56,53,51
0,19,54,68,0,1,3,2,152,41,21,52,51,17,28,34,28,42,33,62,60,56,47,71,38,67,67,56,31,47,55,31,26,39,37,56,58,48
0,22,54,64,0,1,2,1,168,10,7,14,19,6,6,10,12,28,17,19,30,29,44,49,23,62,17,43,5,23,14,7,25,11,28,7,13,11
0,23,54,60,0,1,3,1,196,10,7,10,15,7,8,10,11,14,14,21,24,40,54,25,14,50,20,64,8,31,8,6,33,13,35,7,12,11
0,19,54,66,0,1,3,2,150,54,23,42,53,19,52,48,25,26,50,68,67,65,47,61,28,55,52,42,21,46,49,32,30,29,37,51,56,54
0,18,54,68,1,1,2,1,143,15,10,9,25,8,19,13,9,25,25,50,50,28,49,43,26,63,29,41,9,24,14,9,44,21,32,13,15,14
0,21,54,65,1,1,3,2,159,38,25,43,37,31,57,35,29,30,42,67,52,60,54,76,22,55,59,52,31,48,55,42,38,36,38,51,63,60
0,19,54,66,1,1,4,2,143,49,55,45,47,51,62,48,29,41,57,70,68,75,56,79,56,57,53,39,51,55,19,43,48,42,51,18,12,13
0,18,54,66,0,1,3,2,141,46,48,42,60,37,54,51,42,55,58,63,64,68,44,74,52,77,55,41,45,40,39,48,49,45,56,41,55,52
0,20,54,64,1,1,3,2,141,44,34,55,37,29,57,39,39,32,44,64,54,64,57,74,32,63,57,39,36,55,56,47,43,49,47,50,60,58
0,21,54,62,0,1,2,1,183,11,13,21,35,12,11,19,23,29,18,20,24,26,48,34,29,53,29,74,12,27,20,11,10,27,38,16,19,16
0,20,54,68,0,1,3,1,172,11,6,10,32,7,5,14,13,18,12,48,32,51,56,40,15,63,25,55,5,21,13,5,40,17,35,23,14,10
0,20,54,67,0,1,3,2,146,40,44,47,55,34,50,34,36,46,42,71,75,76,51,73,49,72,69,60,41,52,55,46,47,35,36,56,53,52
0,18,54,71,0,1,2,1,157,10,5,13,17,5,5,11,14,18,16,27,20,31,48,47,23,59,21,43,8,26,13,6,21,19,31,22,11,11
0,19,54,65,0,1,3,3,132,50,46,27,50,42,66,64,50,46,62,71,62,76,50,90,42,65,52,41,36,28,23,42,45,43,57,42,37,23
0,18,54,65,0,1,3,2,161,32,57,59,40,40,47,36,20,39,50,62,64,50,53,53,56,65,57,66,52,45,19,45,43,54,44,20,20,17
0,19,54,71,0,1,3,2,163,49,50,48,53,43,53,49,43,50,60,73,74,63,50,79,53,55,55,59,51,43,48,55,54,47,51,58,40,45
0,19,54,68,0,1,2,2,146,55,33,51,56,33,48,35,31,49,53,65,69,61,54,75,44,62,61,48,35,60,58,35,46,47,52,57,45,52
0,20,54,62,0,1,1,1,185,14,10,13,25,10,15,12,13,20,19,33,29,36,40,32,20,50,31,40,10,29,10,10,24,14,25,12,14,8
0,19,54,67,0,1,3,2,181,42,33,47,63,33,45,37,42,62,54,55,56,59,48,48,66,56,64,64,51,56,43,25,50,40,49,51,53,51
0,24,54,59,0,1,2,1,194,16,4,12,20,8,6,15,12,22,11,21,22,34,45,27,20,40,31,78,8,16,14,4,33,17,38,7,14,16
0,21,54,66,0,1,3,2,161,45,32,48,53,36,49,38,39,54,54,61,64,62,54,68,51,74,53,62,37,61,47,31,54,48,41,46,52,55
0,19,54,70,1,1,2,2,154,44,25,43,47,29,47,35,32,32,52,72,73,71,57,77,31,68,51,41,33,45,52,49,40,32,36,55,56,51
0,19,54,71,1,1,3,2,157,51,26,41,48,23,54,69,69,41,51,69,60,55,45,69,58,59,53,51,57,47,53,43,34,35,48,54,57,51
0,22,54,65,0,1,3,2,148,25,56,42,49,48,57,34,30,37,56,76,75,77,46,65,49,61,56,41,52,35,29,54,53,59,54,23,19,29
0,18,54,68,1,1,3,2,170,41,29,40,43,31,52,24,29,24,41,65,60,71,50,72,35,58,67,59,28,52,53,39,39,41,42,54,58,54
0,18,54,66,0,1,2,2,154,46,35,45,70,40,49,46,43,61,54,53,61,53,48,76,46,53,49,47,31,45,38,43,59,46,60,43,43,49
0,21,54,64,0,1,2,1,170,12,16,20,24,18,12,12,21,20,18,43,47,30,53,56,24,54,42,62,17,17,24,13,25,24,43,7,20,21
0,17,54,74,0,1,2,1,159,21,16,19,48,5,12,10,14,34,24,26,21,29,42,49,42,61,26,46,12,20,21,7,45,10,34,17,17,23
0,21,54,62,0,1,3,2,170,55,28,51,46,33,51,42,34,53,53,62,74,61,46,39,30,55,55,56,29,47,45,43,37,33,41,55,52,52
0,17,54,66,0,1,2,2,128,53,40,52,54,34,54,43,38,51,50,64,59,59,46,66,51,56,52,40,46,44,50,49,48,42,46,52,53,53
0,19,54,71,0,1,5,2,157,33,27,44,62,32,43,35,38,61,44,66,66,76,50,72,49,71,89,50,34,52,44,50,49,45,52,44,46,45
0,17,54,72,0,1,3,2,157,28,59,49,47,36,48,37,29,32,50,70,70,68,56,68,49,66,54,56,46,32,14,45,50,62,47,25,11,13
0,18,54,65,0,1,2,2,148,51,40,42,50,43,55,42,39,46,52,76,74,70,43,68,50,53,65,44,42,38,20,41,50,49,46,27,28,30
0,18,54,68,0,1,3,2,148,46,43,43,56,47,53,48,43,55,55,68,67,69,51,73,51,55,67,45,40,46,35,45,56,49,60,37,45,42
0,19,54,66,0,1,3,2,159,37,60,51,38,36,50,39,37,30,45,72,69,58,55,78,51,60,57,51,52,36,16,47,52,63,49,31,16,20
0,19,54,66,0,1,4,2,137,45,28,48,57,35,52,36,42,51,54,71,66,70,50,67,45,49,54,38,31,45,37,54,53,41,38,41,41,39
0,17,54,75,0,1,3,2,152,46,35,40,62,41,50,53,42,59,51,70,66,54,45,79,54,56,44,45,37,39,21,41,61,47,60,43,41,49
0,19,54,67,1,1,4,2,174,31,18,52,48,25,38,48,48,44,46,66,70,56,52,30,51,70,69,65,30,53,52,21,43,18,49,51,50,50
0,19,54,69,1,1,2,2,168,43,29,40,53,23,56,34,29,25,50,62,57,55,48,70,29,64,59,56,26,48,53,51,34,31,47,55,56,52
0,21,54,68,0,1,2,2,143,49,27,41,42,31,58,31,28,31,48,63,53,54,55,67,31,66,61,44,30,55,51,51,40,38,34,52,58,57
0,18,54,72,0,1,3,2,154,41,56,51,44,41,57,57,48,38,52,70,69,68,53,72,45,57,53,55,37,38,17,51,48,55,49,21,18,14
0,19,54,64,0,1,2,2,150,42,40,54,54,34,49,38,33,40,53,65,68,64,55,64,39,61,75,59,41,53,47,54,46,41,46,42,50,49
0,21,54,61,0,1,2,2,141,46,53,50,52,51,52,47,43,51,50,75,75,62,47,68,51,62,55,55,47,32,22,51,51,54,51,19,30,25
0,18,54,72,0,1,3,2,146,48,46,33,46,43,60,44,45,37,52,75,72,73,44,78,52,44,51,43,40,33,25,50,50,51,42,19,31,27
0,20,54,68,0,1,3,1,159,12,5,13,17,20,9,12,14,15,16,32,26,29,61,39,17,42,28,44,8,18,14,7,35,14,36,13,14,10
0,19,54,66,0,1,3,2,146,39,55,40,55,43,64,47,42,48,62,71,67,74,54,73,46,52,58,37,45,34,19,51,50,56,46,19,15,16
0,19,54,74,0,1,3,2,154,45,25,54,41,36,44,42,30,30,42,64,65,69,54,73,46,69,51,56,38,33,53,50,50,21,47,53,57,54
0,18,54,67,0,1,3,2,150,49,43,52,58,39,51,35,40,56,52,61,61,59,54,63,55,63,66,51,42,55,43,55,51,46,43,35,42,49
0,21,54,63,0,1,2,2,163,24,22,48,51,28,26,24,21,39,38,64,59,63,67,68,33,70,66,65,21,40,63,24,28,35,43,52,57,61
0,19,54,74,0,1,3,1,165,10,7,12,22,8,14,14,13,28,14,27,22,25,61,36,22,51,27,44,5,21,11,6,24,18,57,20,14,14
0,19,54,71,1,1,2,2,148,53,26,45,42,28,50,37,29,28,48,60,55,58,51,50,27,54,67,48,27,48,53,47,34,32,38,50,54,56
0,22,54,62,0,1,3,1,179,13,15,13,24,16,12,12,13,24,20,49,46,39,48,55,19,65,35,65,19,17,20,20,25,24,43,24,20,18
0,18,54,68,0,1,2,2,154,26,16,49,31,17,24,19,19,26,28,55,54,42,41,54,37,70,62,77,21,50,51,19,29,31,39,54,57,55
0,23,54,58,0,1,2,1,170,14,9,13,19,7,9,13,11,24,12,31,28,23,50,38,22,46,24,67,8,28,10,5,26,18,34,12,11,14
0,19,54,68,0,1,2,1,176,22,12,18,33,10,13,17,21,30,18,22,34,31,40,48,26,58,30,48,10,33,12,8,38,28,35,17,18,15
0,19,54,66,0,1,3,2,165,42,50,64,52,48,44,36,30,47,48,59,60,54,48,64,52,74,59,68,41,62,26,54,53,48,48,20,22,18
0,18,54,74,0,1,4,2,161,51,48,62,58,45,62,51,49,56,61,69,68,61,49,67,59,73,55,68,50,60,52,53,43,48,58,53,43,45
0,17,54,68,0,1,3,2,163,48,52,53,47,32,59,43,34,26,53,76,75,70,50,69,47,43,53,54,51,31,14,51,47,55,41,50,13,14
0,18,54,65,1,1,3,3,174,30,50,58,40,42,52,34,20,27,51,76,80,58,40,59,52,69,67,77,44,51,20,50,31,51,47,18,15,21
0,17,54,67,0,1,3,1,172,14,5,14,18,5,9,13,10,16,12,32,17,30,41,42,23,60,27,52,9,19,14,6,38,11,33,9,11,11
0,18,54,74,0,1,3,2,154,43,40,46,64,48,50,56,50,59,60,55,69,55,47,67,53,56,53,46,36,43,30,37,55,56,56,41,45,47
0,19,54,69,0,1,2,2,154,24,17,58,47,20,45,23,17,45,46,45,48,31,50,34,28,56,62,62,15,57,52,25,24,19,55,51,54,50
0,18,54,74,1,1,3,2,165,49,22,40,38,24,55,29,31,28,48,68,62,58,51,66,24,62,59,55,24,50,53,44,33,35,37,52,56,53
0,17,54,66,0,1,2,2,165,46,24,46,50,32,46,30,32,47,48,70,68,56,55,64,38,60,61,60,32,55,58,46,35,38,38,43,46,48
0,22,54,60,0,1,3,2,150,38,32,41,55,38,58,32,34,51,53,66,61,72,56,69,48,71,53,54,38,57,35,50,56,37,41,34,34,29
0,21,54,67,0,1,3,2,154,33,59,55,47,41,49,40,29,33,51,50,55,70,50,59,51,64,53,39,55,27,13,56,51,65,51,15,12,14
0,17,54,69,0,1,3,2,159,49,54,45,53,40,54,38,34,46,56,72,73,60,49,66,52,65,60,53,45,39,41,51,48,42,43,32,36,35
0,18,54,72,0,1,2,2,148,35,60,54,38,36,54,32,41,30,56,70,73,78,50,74,46,44,45,42,41,26,22,48,42,38,40,24,15,12
0,18,54,64,0,1,2,2,154,35,21,51,44,35,37,25,23,41,36,68,65,57,51,62,38,67,57,60,23,47,53,20,23,28,43,54,55,49
0,38,54,54,0,2,4,3,168,56,50,46,65,49,48,58,57,52,62,41,33,50,36,69,58,33,28,44,50,55,40,63,62,58,67,38,40,31
0,18,54,74,0,1,3,1,132,13,7,13,19,6,6,14,11,28,12,34,31,31,42,46,20,61,24,52,6,17,6,4,33,17,34,17,13,11
0,22,54,63,0,1,3,2,157,28,57,39,45,45,58,46,32,35,55,61,54,56,53,72,58,51,54,47,49,32,19,53,50,56,42,12,13,17
0,22,54,64,0,1,3,2,154,46,52,59,58,34,62,40,45,55,60,62,58,61,50,73,49,69,64,62,52,55,32,47,50,69,53,34,33,35
0,20,54,66,0,1,2,2,143,43,47,32,45,45,58,49,39,48,51,86,75,82,52,91,53,54,57,38,46,43,20,51,51,41,59,28,27,31
0,19,54,66,0,1,3,2,161,26,17,53,32,27,29,25,26,31,32,60,59,45,47,69,42,70,52,61,22,49,48,25,30,39,42,55,56,60
0,19,54,72,0,1,2,1,172,12,7,12,25,7,10,15,10,22,12,33,30,38,40,46,18,64,21,44,6,26,14,5,33,12,27,12,11,13
0,21,54,64,0,1,2,1,132,13,16,14,27,17,19,12,13,19,17,17,30,28,48,47,18,57,25,43,19,24,12,16,28,18,36,21,12,11
0,18,54,68,0,1,3,1,165,12,8,15,18,7,13,14,11,18,9,36,29,34,43,42,22,56,33,49,6,18,18,4,30,15,35,7,11,13
0,18,54,71,0,1,2,2,148,53,45,37,49,55,53,51,38,45,56,68,72,60,35,75,49,49,58,65,41,31,24,48,51,37,51,54,33,27
0,17,54,72,0,1,4,3,154,40,41,36,58,41,57,48,42,56,54,67,70,66,47,74,55,48,50,43,51,42,26,44,50,43,59,36,38,38
0,19,54,65,1,1,3,2,176,49,22,51,46,26,38,35,30,29,35,62,66,46,49,56,35,52,62,65,30,48,53,21,29,39,46,54,55,52
0,20,54,67,0,1,3,2,154,41,40,49,59,43,51,38,33,52,55,66,53,64,52,81,55,56,60,39,35,56,48,49,53,39,42,55,47,44
0,18,54,68,0,1,3,2,165,31,22,49,46,28,33,24,28,30,29,63,60,48,49,67,40,72,62,59,26,57,52,21,26,38,36,54,55,52
0,19,54,72,1,1,3,2,159,53,49,35,49,44,53,39,41,43,58,69,60,68,41,74,57,39,51,51,33,33,23,51,48,53,42,26,31,31
0,18,54,75,0,1,3,2,163,33,59,41,48,52,62,49,30,42,53,71,73,67,55,60,52,54,59,58,47,31,40,49,49,60,47,35,42,40
0,17,54,71,0,1,3,2,157,35,45,44,59,36,50,37,40,57,51,69,68,59,52,66,59,62,58,50,42,50,45,53,47,39,43,37,39,38
0,21,54,66,0,1,2,1,163,12,20,17,32,20,15,12,16,23,25,42,49,33,50,54,20,53,37,56,13,21,26,14,32,29,31,45,14,14
0,20,54,67,0,1,3,1,176,16,10,14,25,8,12,13,14,20,21,26,25,30,51,42,22,64,36,40,13,28,15,8,38,23,35,15,15,13
0,20,54,66,0,1,3,1,165,10,10,14,23,9,12,12,13,29,19,33,28,36,50,22,18,50,21,55,12,17,12,5,34,10,40,8,13,14
0,20,54,64,1,1,3,3,159,48,51,35,47,35,61,54,57,46,53,76,66,59,45,70,55,60,52,59,39,39,46,46,56,44,53,52,48,47
0,23,54,62,1,1,3,1,174,18,19,13,27,11,13,17,14,23,23,49,41,39,52,55,22,57,43,65,20,19,25,20,22,23,31,22,20,14
0,21,54,62,0,1,3,2,159,41,32,44,63,37,46,40,37,60,55,62,61,66,60,68,52,63,70,57,41,55,37,51,46,35,41,29,54,49
0,18,54,67,0,1,2,2,165,29,22,53,32,28,24,31,26,22,29,59,59,46,50,55,40,74,61,58,26,51,48,30,30,35,37,50,63,54
0,21,54,61,0,1,2,2,150,43,23,42,46,23,50,25,29,26,38,65,63,68,49,74,24,78,65,45,29,54,57,49,38,34,32,53,59,54
0,21,54,66,0,1,2,1,183,15,14,14,32,14,20,13,12,27,27,36,36,33,56,42,19,53,29,45,14,23,20,9,12,30,23,10,19,20
0,18,54,64,0,1,3,2,143,29,54,52,47,36,54,34,29,28,55,69,69,65,54,74,48,54,59,55,51,35,14,49,44,53,51,17,19,12
0,20,54,70,1,1,3,2,194,25,25,42,43,23,49,21,27,40,45,73,74,66,40,55,37,70,66,68,21,45,54,28,55,36,45,58,53,51
0,22,54,62,0,1,3,2,165,32,56,55,54,53,59,59,51,49,62,64,63,59,51,69,56,64,55,52,51,46,40,55,58,67,50,61,32,29
0,19,54,63,0,1,3,2,146,46,42,41,59,43,64,48,43,62,60,62,64,64,49,72,54,54,45,41,33,40,23,49,50,44,55,42,45,51
0,18,54,69,0,1,3,2,117,33,58,53,61,33,47,32,35,49,49,73,70,69,48,56,49,61,58,56,43,40,24,50,53,61,51,34,23,20
0,19,54,67,0,1,3,2,165,42,41,50,65,33,49,37,45,54,57,60,60,71,56,73,49,68,45,58,42,62,52,37,51,43,43,53,51,62
0,17,54,77,0,1,3,2,143,42,32,46,57,33,54,39,34,50,52,62,57,49,56,72,53,61,52,48,39,59,53,41,44,41,46,51,55,57
0,19,54,71,0,1,3,2,150,30,23,53,40,23,26,26,25,24,32,61,62,46,47,59,38,68,54,57,24,50,51,23,27,39,38,51,62,56
0,17,54,75,0,1,3,2,183,38,36,43,60,39,56,46,38,53,58,62,66,68,47,70,50,67,59,65,43,68,48,46,52,42,47,46,54,46
0,18,54,64,1,1,3,2,154,46,24,44,46,25,48,40,29,42,45,72,69,56,46,67,37,58,70,48,32,47,50,42,30,28,33,41,56,52
0,21,54,66,1,1,3,2,148,52,41,38,61,37,48,38,48,55,55,71,67,69,48,84,61,51,36,50,38,48,29,49,55,39,56,48,37,39
0,19,54,64,0,1,3,2,194,36,16,53,44,28,34,24,29,51,45,52,55,40,56,37,40,51,54,80,25,65,57,22,35,42,48,55,61,56
0,18,54,73,0,1,2,2,176,28,53,53,46,38,48,41,32,28,52,69,69,53,48,58,54,69,58,72,50,26,18,50,45,62,46,14,16,15
0,21,54,64,0,1,2,1,183,16,12,10,25,12,16,13,13,28,22,25,24,35,40,32,22,46,28,59,13,25,10,11,30,12,33,15,13,12
0,18,54,73,0,1,3,2,176,38,29,45,55,30,45,35,36,53,52,58,64,51,54,57,48,60,54,64,34,56,53,26,52,37,38,44,54,51
0,17,54,67,1,1,2,2,152,45,32,44,40,21,51,39,27,33,43,76,74,70,45,75,42,73,68,54,30,52,52,50,35,35,42,53,54,53
0,17,54,74,0,1,3,2,165,35,39,49,54,48,41,42,38,48,54,58,56,57,41,51,61,58,61,60,60,48,53,28,34,38,38,57,58,55
0,17,54,71,0,1,3,3,148,50,41,38,55,46,59,52,45,49,58,76,69,83,41,71,54,68,44,33,40,56,25,41,48,43,40,25,29,21
0,20,54,70,0,1,3,2,172,41,45,38,58,32,43,42,31,51,50,65,68,52,56,67,48,53,61,57,43,48,50,60,49,42,52,52,56,45
0,17,54,72,0,1,3,2,159,39,50,46,58,39,48,44,38,53,57,69,66,63,50,72,49,54,55,51,58,35,32,52,57,50,52,41,39,45
0,18,54,71,1,1,3,2,170,39,29,45,34,31,51,38,31,35,51,65,63,56,53,66,31,65,64,65,29,55,55,37,39,38,38,50,59,56
0,19,54,68,1,1,3,2,187,45,25,54,51,25,36,43,22,42,41,48,52,43,46,37,42,56,52,68,27,46,54,25,36,27,40,48,55,50
0,18,54,59,0,1,2,1,154,13,8,11,27,7,13,14,10,28,11,28,27,33,45,42,22,62,24,35,7,28,6,7,25,14,43,19,13,14
0,23,54,58,0,1,3,2,139,53,33,46,56,36,49,42,32,54,55,65,63,67,55,67,45,56,54,47,37,46,53,50,46,45,39,46,47,50
0,18,54,66,0,1,2,2,154,51,40,40,49,41,55,50,40,48,54,74,70,74,60,70,43,60,41,44,45,46,41,51,46,44,45,45,39,44
0,20,54,66,0,1,3,2,172,25,24,53,41,24,25,30,30,38,48,48,52,42,45,60,34,73,59,68,25,43,47,21,28,33,43,53,55,57
0,18,54,62,0,1,3,1,183,17,7,15,28,6,12,13,12,23,21,31,23,34,51,25,21,33,23,65,8,23,14,9,25,19,49,21,23,19
0,18,54,66,0,1,3,2,143,26,55,58,57,37,46,30,26,54,45,67,61,66,56,71,48,68,57,51,50,27,19,53,44,61,41,25,17,11
0,19,53,68,0,1,3,2,154,45,54,31,48,44,53,43,33,39,54,71,72,70,40,75,48,47,56,54,43,24,17,52,46,48,42,39,24,26
0,18,53,68,1,1,3,2,148,46,42,47,56,44,53,47,52,54,54,70,69,69,48,72,55,56,67,48,41,40,38,43,55,46,45,39,41,45
0,18,53,69,0,1,3,2,168,28,22,48,40,25,24,34,25,30,32,59,55,63,42,66,37,79,55,64,22,44,47,28,33,29,39,54,57,53
0,20,53,69,0,1,3,2,157,50,32,39,58,37,53,43,32,44,52,65,62,55,55,71,53,63,55,49,31,49,42,56,40,45,41,44,39,42
0,18,53,70,1,1,2,2,154,51,22,22,55,22,55,30,31,29,49,69,66,65,52,64,29,54,52,42,28,47,52,40,40,35,36,50,54,49
0,20,53,70,0,1,2,1,170,13,16,20,25,11,19,14,20,19,24,34,34,32,54,40,16,53,25,43,14,26,13,5,31,27,36,19,19,20
0,18,53,67,0,1,2,2,154,50,45,38,49,37,55,40,36,32,54,73,73,64,36,62,57,41,43,54,37,31,19,47,52,46,45,24,22,23
0,18,53,67,0,1,2,2,154,50,44,46,61,23,45,38,45,59,52,63,67,62,47,70,36,51,58,54,29,39,24,48,54,46,51,30,41,36
0,19,53,65,0,1,3,2,137,46,41,33,51,35,58,44,38,42,50,76,70,84,50,77,53,52,31,36,35,44,20,44,52,42,54,37,29,37
0,20,53,68,0,1,3,2,163,32,54,60,41,42,49,34,32,30,48,58,64,58,47,64,48,65,52,61,51,26,13,53,45,69,47,13,15,13
0,20,53,66,0,1,2,2,146,50,40,37,53,40,56,43,38,48,56,73,72,70,47,77,52,54,43,42,37,36,28,46,51,43,45,54,30,37
0,19,53,66,0,1,2,2,154,44,24,42,37,35,57,32,31,24,43,68,72,66,49,72,41,55,58,46,36,55,52,30,32,21,37,46,57,54
0,20,53,63,1,1,3,2,161,53,37,45,61,36,52,31,38,44,49,71,60,58,37,70,58,52,52,55,48,22,28,52,49,48,43,62,28,32
0,19,53,70,0,1,2,1,179,13,7,14,28,9,12,12,10,21,14,15,20,25,44,34,20,51,18,63,8,27,12,5,35,10,26,30,14,12
0,24,53,58,0,1,2,2,165,40,44,54,55,40,52,46,41,53,54,43,38,34,40,47,42,48,48,63,32,47,53,38,40,43,52,48,56,52
0,18,53,72,0,1,3,2,137,45,51,45,51,44,52,41,42,42,53,68,71,64,54,75,46,55,53,53,39,36,20,50,45,47,57,18,29,31
0,21,53,65,0,1,3,1,176,10,6,13,23,5,8,10,14,26,16,22,18,32,38,44,21,56,19,45,8,25,13,5,27,12,39,12,12,13
0,24,53,57,0,1,2,1,170,10,9,13,25,8,8,11,13,22,12,23,24,22,50,45,26,51,21,63,10,21,11,6,24,21,21,17,10,11
0,24,53,58,0,1,3,1,183,19,17,15,22,18,21,19,14,23,12,36,36,39,46,44,19,37,42,41,18,16,20,15,35,23,29,19,16,14
0,18,53,62,0,1,3,2,148,47,42,35,53,38,56,52,38,50,53,63,66,62,46,67,51,54,34,55,41,41,17,44,52,47,45,26,30,31
0,19,53,66,0,1,3,2,161,40,32,52,62,39,53,42,40,53,49,55,53,58,52,62,59,63,58,64,38,61,42,53,51,45,57,41,44,51
0,19,53,62,0,1,3,1,165,10,6,10,25,7,16,14,11,28,22,44,33,40,40,34,17,75,27,48,7,25,10,6,30,13,33,8,12,11
0,19,53,70,0,1,3,2,141,40,22,50,32,28,48,23,27,28,45,72,70,40,50,59,33,73,58,60,24,49,52,21,32,36,46,55,57,52
0,18,53,67,0,1,3,2,165,36,56,36,51,47,55,46,38,39,54,67,63,58,53,70,55,55,61,42,53,32,21,48,55,56,44,46,14,17
0,17,53,74,0,1,1,2,176,29,17,55,33,27,30,21,28,30,35,57,60,50,51,53,36,72,70,69,20,50,45,22,28,34,50,46,58,51
0,18,53,73,0,1,3,2,176,44,26,42,38,27,49,34,28,24,48,61,58,56,54,60,49,70,54,64,25,51,52,49,27,39,36,50,54,60
0,19,53,69,0,1,3,2,154,37,35,48,56,32,51,34,35,57,57,74,64,62,52,71,48,60,62,54,38,58,41,47,46,41,37,67,42,45
0,22,53,56,0,1,3,1,179,12,9,18,24,12,12,14,16,21,28,19,18,31,44,31,21,42,19,61,11,24,10,11,29,21,48,18,19,17
0,23,53,60,0,1,3,2,154,42,32,53,68,34,50,39,37,55,45,62,62,62,47,79,59,58,56,53,37,59,39,54,50,45,41,36,42,47
0,21,53,65,0,1,1,1,159,22,14,12,32,19,21,14,16,29,24,50,47,31,56,57,25,58,25,54,12,34,18,16,30,20,36,10,17,15
0,19,53,68,1,1,3,2,170,51,30,53,65,42,53,38,31,61,56,67,64,55,37,61,50,50,52,66,38,41,40,38,51,46,41,46,56,52
0,19,53,66,0,1,3,2,146,48,42,56,55,43,43,43,41,53,50,42,44,41,57,28,54,52,72,66,41,63,58,44,44,53,52,40,57,52
